"word",synset_id,"pos"
"જાળવી_રાખવી",27374,"VERB"
"જીવિત_રાખવી",27374,"VERB"
"બનાવી_રાખવી",27374,"VERB"
"સંરક્ષિત_રાખવું",27375,"VERB"
"સુરક્ષિત_રાખવું",27375,"VERB"
"પાણી_પીવડાવું",27387,"VERB"
"સીમા_પર_હોવું",27430,"VERB"
"સરહદ_પર_હોવું",27430,"VERB"
"કિનારા_પર_હોવું",27430,"VERB"
"પ્રતિબિંબિત_કરવું",27433,"VERB"
"રજા_પાડવી",27438,"VERB"
"છુટ્ટી_મારવી",27438,"VERB"
"છુટ્ટી_પર_રહેવું",27438,"VERB"
"જાળથી_પકડવું",27439,"VERB"
"ચોખ્ખો_નફો_થવો",27444,"VERB"
"ચોખ્ખી_બચત_થવી",27444,"VERB"
"શુદ્ધ_લાભ_થવો",27444,"VERB"
"ચોખ્ખો_નફો_કરવો",27445,"VERB"
"ચોખ્ખી_બચત_કરવી",27445,"VERB"
"ચોખ્ખો_લાભ_કરવો",27445,"VERB"
"ચોખ્ખી_આવક_કરવી",27445,"VERB"
"લગ્ન_પ્રસ્તાવ_રાખવો",27448,"VERB"
"કુશળ_બનાવું",27463,"VERB"
"નિપુણ_બનાવું",27463,"VERB"
"નિષ્ણાત_બનાવું",27463,"VERB"
"હોશિયાર_બનાવું",27463,"VERB"
"કાબેલ_બનાવું",27463,"VERB"
"પ્રવીણ_બનાવું",27463,"VERB"
"દક્ષ_બનાવું",27463,"VERB"
"યોજના_બનાવવી",27465,"VERB"
"નક્કી_કરવું",27468,"VERB"
"નિર્ધારિત_કરવું",27468,"VERB"
"નિયત_કરવું",27468,"VERB"
"સુનિશ્ચિત_કરવું",27468,"VERB"
"પરિચય_કરાવો",27471,"VERB"
"ઓળખ_કરાવી",27471,"VERB"
"બચાવું",27473,"VERB"
"સુરક્ષિત_રાખવું",27473,"VERB"
"સંરક્ષિત_રાખવું",27473,"VERB"
"રેકેટથી_મારવું",27476,"VERB"
"ધમાલ_મચાવી",27478,"VERB"
"હંગામો_કરવો",27478,"VERB"
"લપેટવું",27480,"VERB"
"સઢ_લપેટવું",27481,"VERB"
"સઢ_સમેટવું",27481,"VERB"
"આવશ્યક્તા_હોવી",27482,"VERB"
"આવશ્યક્તા_પડવી",27482,"VERB"
"જરૂરિયાત_હોવી",27482,"VERB"
"જરૂરિયાત_પડવી",27482,"VERB"
"સારપવું",27483,"VERB"
"નુકસાન_વેઠવું",27493,"VERB"
"ખોટ_વેઠવી",27493,"VERB"
"ઉછળ-કૂદ_કરવી",27495,"VERB"
"કૂદાકૂદ_કરવું",27495,"VERB"
"પ્રમુખ_બનાવો",27504,"VERB"
"માલિક_બનાવો",27504,"VERB"
"સ્વામી_બનાવો",27504,"VERB"
"મુખ્ય_વિષયના_રૂપમાં_ભણવું",27505,"VERB"
"મુખ્ય_વિષય_હોવો",27505,"VERB"
"કારણ_હોવું",27506,"VERB"
"બનાવો",27508,"VERB"
"સમય_પર_પહોંચવું",27509,"VERB"
"સમય_સર_પહોંચવું",27509,"VERB"
"ઝાડો_કરવો",27510,"VERB"
"ટટ્ટી_કરવી",27510,"VERB"
"હગવું",27510,"VERB"
"સંડાસ_કરવી",27510,"VERB"
"મળ_ત્યાગ_કરવો",27510,"VERB"
"ઝાડે_જવું",27510,"VERB"
"દિશાએ_જવું",27510,"VERB"
"પ્રસ્તુત_કરવું",27513,"VERB"
"રજૂ_કરવું",27513,"VERB"
"આપવું",27514,"VERB"
"પ્રદાન_કરવું",27514,"VERB"
"ઉપલબ્ધ_કરાવું",27514,"VERB"
"સુલભ_કરાવું",27514,"VERB"
"પ્રાપ્ત_કરાવું",27514,"VERB"
"ખોલવું",27514,"VERB"
"ખોલી_દેવું",27514,"VERB"
"ઉપલબ્ધ_કરાવું",27515,"VERB"
"ઑફર_કરવું",27515,"VERB"
"વેચવા_માટે_રાખવું",27515,"VERB"
"આપવું",27516,"VERB"
"આપવું",27517,"VERB"
"પ્રદાન_કરવું",27517,"VERB"
"ટકાવી_રાખવું",27518,"VERB"
"જીવિત_રાખવું",27518,"VERB"
"લાવવું",27519,"VERB"
"કરવું",27519,"VERB"
"બનવું",27520,"VERB"
"તૈયાર_થવું",27520,"VERB"
"કરવું",27521,"VERB"
"કરવું",27522,"VERB"
"બનાવું",27523,"VERB"
"ખુલ્લુ_કરવું",27530,"VERB"
"ખોલવું",27530,"VERB"
"બીજા_સ્થાન_પર_આવવું",27535,"VERB"
"જૂથ_બનાવું",27542,"VERB"
"દળ_બનાવું",27542,"VERB"
"સેલ્યૂટ_કરવી",27547,"VERB"
"સલામ_કરવી",27547,"VERB"
"ભરણ-પોષણ_કરવું",27548,"VERB"
"ફરીથી_પ્રાપ્ત_કરવું",27549,"VERB"
"ફરીથી_મેળવવું",27549,"VERB"
"ફરીથી_શોધી_કાઢવું",27549,"VERB"
"નીચે_કરવું",27550,"VERB"
"અલગ_રાખવું",27554,"VERB"
"જુદું_રાખવું",27554,"VERB"
"પૃથક_રાખવું",27554,"VERB"
"અલગ_કાઢવું",27554,"VERB"
"અલગ_રાખવું",27555,"VERB"
"રક્ષિત_કરવું",27555,"VERB"
"કાર્યક્રમ_બનાવો",27560,"VERB"
"યોજના_બનાવી",27560,"VERB"
"સ્વાદિષ્ટ_બનાવું",27562,"VERB"
"સ્વાદિષ્ટ_કરવું",27562,"VERB"
"તંદુરસ્ત_બનાવવું",27563,"VERB"
"સ્વસ્થ_બનાવવું",27563,"VERB"
"વહેંચવું",27565,"VERB"
"નષ્ટ_થવું",27566,"VERB"
"ફેલાવું",27571,"VERB"
"ચોરસ_બનાવું",27574,"VERB"
"વર્ગાકાર_બનાવું",27574,"VERB"
"મૂશળધાર_વરસાદ_થવો",27575,"VERB"
"જોરદાર_વરસાદ_થવો",27575,"VERB"
"મૂશળધાર_વર્ષા_થવી",27575,"VERB"
"જોરદાર_વર્ષા_થવી",27575,"VERB"
"સ્ટાઇલમાં_કરવું",27576,"VERB"
"સ્ટાઇલ_કરવી",27576,"VERB"
"શૈલીગત_કરવું",27577,"VERB"
"સ્ટાઇલ_કરવું",27577,"VERB"
"સ્ટાઇલમાં_કરવું",27577,"VERB"
"દીવાલથી_ઘેરવું",27578,"VERB"
"વધારે_જીવવું",27579,"VERB"
"અધિક_જીવવું",27579,"VERB"
"પૂંછડી_કાપવી",27582,"VERB"
"પૂંછ_કાપવી",27582,"VERB"
"પરીક્ષણ_કરાવું",27583,"VERB"
"તપાસ_કરાવવી",27583,"VERB"
"ટેસ્ટ_કરાવવો",27583,"VERB"
"નળિયાથી_છાવું",27587,"VERB"
"ટાઇલ્સથી_છાવું",27587,"VERB"
"લાંબી_કઠિન_યાત્રા_કરવી",27590,"VERB"
"જવું",27593,"VERB"
"યાત્રા_કરવી",27593,"VERB"
"પાણી_આવવું",27595,"VERB"
"શુભેચ્છા_આપવી",27596,"VERB"
"ખેતી_લાયક_બનાવવું",27597,"VERB"
"ખેતી_યોગ્ય_બનાવવું",27597,"VERB"
"આથો_ચડવો",27599,"VERB"
"હલ_કરવું",27600,"VERB"
"સમાધાન_કરવું",27600,"VERB"
"નિરાકરણ_કરવું",27600,"VERB"
"નોકરી_કરવી",27601,"VERB"
"કામ_કરવું",27601,"VERB"
"સારું_બનાવું",27602,"VERB"
"બહેતર_બનાવું",27602,"VERB"
"વધુ_સારું_બનાવું",27602,"VERB"
"વર્ગફળ_કાઢવું",27617,"VERB"
"અંક_મેળવવો",27618,"VERB"
"અંક_પ્રાપ્ત_કરવો",27618,"VERB"
"સમય_માપવો",27622,"VERB"
"સમયાવધિ_માપવી",27622,"VERB"
"કાળ_માપવો",27622,"VERB"
"સમય_નિર્ધારિત_કરવો",27624,"VERB"
"સમય_નિયત_કરવો",27624,"VERB"
"સમય_નક્કી_કરવો",27624,"VERB"
"સમય_ઠીક_કરવો",27625,"VERB"
"સમય_સેટ_કરવો",27625,"VERB"
"ઘડિયાળ_મેળવવી",27625,"VERB"
"પ્રકોપ_થવો",27634,"VERB"
"હુમલો_થવો",27634,"VERB"
"આક્રમણ_થવું",27634,"VERB"
"લાગવું",27644,"VERB"
"કૂચ_કરવી",27646,"VERB"
"માર્ચ_કરવી",27646,"VERB"
"પરેડ_કરવી",27646,"VERB"
"માર્ચ_કરાવી",27647,"VERB"
"ચલાવું",27647,"VERB"
"આંકવું",27661,"VERB"
"ઈરાદો_હોવો",27662,"VERB"
"વિચાર_હોવો",27662,"VERB"
"ઘટાવવું",27668,"VERB"
"કમ_કરવું",27668,"VERB"
"બતાવું",27671,"VERB"
"બતાવવું",27671,"VERB"
"નામ_આપવું",27679,"VERB"
"નામ_રાખવું",27679,"VERB"
"નામકરણ_કરવું",27679,"VERB"
"સમય_નિર્ધારિત_કરવો",27681,"VERB"
"સમય_નિશ્ચિત_કરવો",27681,"VERB"
"સમય_નિયત_કરવો",27681,"VERB"
"કરવું",27682,"VERB"
"કામ_કરવું",27682,"VERB"
"કામ_કરવું",27684,"VERB"
"કામ_કરવું",27685,"VERB"
"ચલાવું",27686,"VERB"
"બનાવવું",27688,"VERB"
"તૈયાર_કરવું",27688,"VERB"
"સંગીતની_રચના_કરવી",27691,"VERB"
"સંગીત_રચવું",27691,"VERB"
"લખવું",27692,"VERB"
"લાભ_ઉઠાવો",27693,"VERB"
"ફાયદો_ઉઠાવો",27693,"VERB"
"ફાયદો_ઉઠાવવો",27693,"VERB"
"થવું",27694,"VERB"
"લખવું",27696,"VERB"
"વસીયત_કરવી",27706,"VERB"
"ગેરકાનૂની_સોદો_કરવો",27707,"VERB"
"અવૈધ_સોદો_કરવો",27707,"VERB"
"અવૈધાનિક_સોદો_કરવો",27707,"VERB"
"દેવાળિયું_બનાવવું",27708,"VERB"
"દેવાળું_કઢવું",27708,"VERB"
"બિસ્તર_આપવું",27712,"VERB"
"પોશાકથી_સુસજ્જિત_કરવું",27713,"VERB"
"કિંમત_રાખવી",27714,"VERB"
"મૂલ્ય_રાખવું",27714,"VERB"
"ભાવ_રાખવો",27714,"VERB"
"ખૂલવું",27715,"VERB"
"કિનારી_બનાવવી",27716,"VERB"
"બોર્ડર_બનાવવી",27716,"VERB"
"દોડ_લગાવવી",27717,"VERB"
"હોવું",27718,"VERB"
"તૈયાર_કરવું",27720,"VERB"
"ભજવવું",27721,"VERB"
"અદા_કરવું",27721,"VERB"
"જવું",27722,"VERB"
"ગુજરવું",27722,"VERB"
"સામાજિક_હોવું",27723,"VERB"
"નિયુક્ત_કરવું",27724,"VERB"
"કામ_કરવું",27726,"VERB"
"દિવાસ્વપ્નો_જોવા",27728,"VERB"
"મુક્ત_કરવું",27729,"VERB"
"સ્વતંત્ર_કરવું",27729,"VERB"
"ચરવા_માટે_છોડવું",27730,"VERB"
"અલગ_થવું",27731,"VERB"
"ખેલવું",27732,"VERB"
"ખિલવાડ_કરવું",27732,"VERB"
"પાર્ટી_કરવી",27733,"VERB"
"ઘર_આપવું",27737,"VERB"
"આવાસ_આપવું",27737,"VERB"
"જોખમમાં_મૂકવું",27738,"VERB"
"દાવ_પર_રાખવું",27738,"VERB"
"દાવ_પર_લગાવું",27738,"VERB"
"આદત_પાડવી",27739,"VERB"
"આદત_ડાલવી",27739,"VERB"
"ચાલી_આવવું",27742,"VERB"
"મોજ_મસ્તી_સાથે_જીવવું",27743,"VERB"
"મોજ_મસ્તી_ભર્યું_જીવવું",27743,"VERB"
"મોજ_મસ્તી_ભર્યું_જીવન_જીવવું",27743,"VERB"
"આકાર_લેવું",27744,"VERB"
"રૂપ_લેવું",27744,"VERB"
"ઉપર_હોવું",27749,"VERB"
"આનંદદાયક_બનાવવું",27753,"VERB"
"આનંદપ્રદ_બનાવવું",27753,"VERB"
"સુખદાયક_બનાવવું",27753,"VERB"
"સુખપ્રદ_બનાવવું",27753,"VERB"
"આહ્લાદક_બનાવવું",27753,"VERB"
"સંરચના_હોવી",27756,"VERB"
"રૂપ_હોવું",27756,"VERB"
"ફોર્મ_હોવું",27756,"VERB"
"લગાવું",27757,"VERB"
"નિશાન_બનાવવું",27758,"VERB"
"લક્ષ્ય_બનાવવું",27758,"VERB"
"લક્ષ્ય_સાધવું",27758,"VERB"
"સામે_લાવવું",27760,"VERB"
"ખડું_કરવું",27760,"VERB"
"પ્રસ્તુત_કરવું",27761,"VERB"
"સામે_લાવવું",27761,"VERB"
"પેશ_કરવું",27761,"VERB"
"પતવાર_ઘુમાવવી",27784,"VERB"
"પતવાર_મોડવી",27784,"VERB"
"પરીક્ષણ_પરિણામ_નીકળવું",27785,"VERB"
"તપાસ_પરિણામ_નીકળવું",27785,"VERB"
"કરવું",27799,"VERB"
"સંચાલન_કરવું",27800,"VERB"
"સંચાલિત_કરવું",27800,"VERB"
"ચલાવું",27800,"VERB"
"લેવું",27804,"VERB"
"રેલિંગ_લગાવવી",27809,"VERB"
"મળવું",27817,"VERB"
"ડેટ_કરવું",27817,"VERB"
"અનુવર્ધિત_કરવું",27818,"VERB"
"હર_હાલતમાં_કરવું",27820,"VERB"
"ગમે_તે_રીતે_કરવું",27820,"VERB"
"કોઇ_પણ_રીતે_કરવું",27820,"VERB"
"વિશેષતા_હોવી",27826,"VERB"
"હીનતા_મહેસૂસ_કરવી",27828,"VERB"
"અનુભવ_કરવો",27829,"VERB"
"સંવેદના_થવી",27829,"VERB"
"સ્પર્શ_કરવો",27829,"VERB"
"મહત્વપૂર્ણ_હોવું",27830,"VERB"
"અર્થપૂર્ણ_હોવું",27830,"VERB"
"મહત્વ_રાખવું",27830,"VERB"
"મહત્વ_હોવું",27830,"VERB"
"ખાસ_હોવું",27830,"VERB"
"ચાલું_રાખવું",27831,"VERB"
"ફેલાયેલું_હોવું",27832,"VERB"
"વિસ્તરેલું_હોવું",27832,"VERB"
"ઓળખ_હોવી",27834,"VERB"
"ઓળખી_શકાવું",27834,"VERB"
"ઓળખાણ_હોવી",27834,"VERB"
"દેખાડવું",27835,"VERB"
"દેખાડો_કરવો",27835,"VERB"
"શો_કરવો",27835,"VERB"
"માર્ચ_કરવી",27836,"VERB"
"પરેડ_કરવી",27836,"VERB"
"પરિચય_આપવો",27839,"VERB"
"સુસજ્જિત_કરવા",27846,"VERB"
"તૈયાર_કરવા",27846,"VERB"
"બુઝાવું",27849,"VERB"
"હોલવવું",27849,"VERB"
"ભજન_શરૂ_કરવું",27857,"VERB"
"લંગર_નાંખેલું_હોવું",27858,"VERB"
"બાંધેલું_હોવું",27858,"VERB"
"દયા_આવવી",27896,"VERB"
"દયાર્દ્ર",27896,"VERB"
"સોગંધ_ખાવા",27935,"VERB"
"સોગંધ_લેવા",27935,"VERB"
"કસમ_ખાવી",27935,"VERB"
"કસમ_લેવી",27935,"VERB"
"ઘણું_હોવું",28062,"VERB"
"વધુ_હોવું",28062,"VERB"
"ખૂબ_હોવું",28062,"VERB"
"ઘેરી_રહેવું",28063,"VERB"
"ઘેરેલું_હોવું",28063,"VERB"
"એક_સાથે_બનવું",28066,"VERB"
"સાથે-સાથે_હોવું",28066,"VERB"
"ગુપ્ત_આશ્રય_આપવો",28079,"VERB"
"ગુપ્ત_શરણ_આપવું",28079,"VERB"
"ચલાવું",28080,"VERB"
"મળવું",28082,"VERB"
"એક_થવું",28082,"VERB"
"મળી_જવું",28082,"VERB"
"ચાલ્યા_જવું",28084,"VERB"
"દેખાડવું",28087,"VERB"
"બતાડવું",28087,"VERB"
"પગ_મૂકવો",28091,"VERB"
"પગ_રાખવો",28091,"VERB"
"કદમ_રાખવું",28091,"VERB"
"ચાલુ_રાખવું",28095,"VERB"
"શરૂ_રાખવું",28095,"VERB"
"છદ્મવેશથી_છૂપાવું",28114,"VERB"
"રૂપ_બદલવું",28114,"VERB"
"વર્ચસ્વ_હોવું",28126,"VERB"
"પ્રાધાન્ય_હોવું",28126,"VERB"
"પ્રબળ_હોવું",28126,"VERB"
"શાસન_હોવું",28126,"VERB"
"મહત્ત્વ_હોવું",28126,"VERB"
"અંતર_કરવું",28130,"VERB"
"ફર્ક_કરવો",28130,"VERB"
"ભેદ_કરવો",28130,"VERB"
"ફરક_બતાવવો",28130,"VERB"
"ભેદ_બતાવવો",28130,"VERB"
"ઊભા_રહેવું",28131,"VERB"
"ધબકવું",28148,"VERB"
"ધડકવું",28148,"VERB"
"હારબંધ_હોવું",28155,"VERB"
"કતારબધ્ધ_હોવું",28155,"VERB"
"પંક્તિબધ્ધ_હોવું",28155,"VERB"
"લાઇનમાં_હોવું",28155,"VERB"
"સીમા_નિર્ધારિત_કરવી",28172,"VERB"
"સીમા_નિશ્ચિત_કરવી",28172,"VERB"
"લાવવું",28179,"VERB"
"પહેલાં_જેવું_કરવું",28179,"VERB"
"ચાલવું",28180,"VERB"
"દોડવું",28180,"VERB"
"જવું",28180,"VERB"
"બધી_રીતે_ઢાંકવું",28185,"VERB"
"સારી_રીતે_ઢાંકવું",28185,"VERB"
"આનંદ_લેવો",28188,"VERB"
"મજા_લેવી",28188,"VERB"
"આયોજન_કરવું",28189,"VERB"
"આયોજિત_કરવું",28189,"VERB"
"રાખવું",28190,"VERB"
"વધારવું",28196,"VERB"
"સાથ_આપવો",28196,"VERB"
"સહારો_દેવો",28196,"VERB"
"અર્થ_થવો",28204,"VERB"
"મતલબ_હોવો",28204,"VERB"
"તાત્પર્ય_હોવું",28204,"VERB"
"તારીખબધ્ધ_કરવો",28208,"VERB"
"તારીખ_નક્કી_કરવી",28208,"VERB"
"તારીખ_નિયત_કરવી",28208,"VERB"
"સરસ_બનાવવું",28212,"VERB"
"ઉત્તમ_બનાવવું",28212,"VERB"
"બીજી_તરફ_લઇ_જવું",28218,"VERB"
"વિપરિત_દિશામાં_લઇ_જવું",28218,"VERB"
"ડાઇવર્ટ_કરવું",28218,"VERB"
"ફરીથી_મેળવવું",28222,"VERB"
"ફરીથી_પ્રાપ્ત_કરવું",28222,"VERB"
"કરવું",28225,"VERB"
"કારણ_હોવું",28225,"VERB"
"હોવું",28228,"VERB"
"પીલાવું",28234,"VERB"
"પીલવું",28240,"VERB"
"ડૂબાડવું",28564,"VERB"
"આવવું",28594,"VERB"
"મળવા_જવું",28595,"VERB"
"સંચાલન_કરવું",28600,"VERB"
"ઇચ્છા_કરવી",28640,"VERB"
"કામના_કરવી",28640,"VERB"
"ઇચ્છવું",28640,"VERB"
"ઇચ્છા_રાખવી",28640,"VERB"
"પકડાવવો",28781,"VERB"
"ધડધડાવું",28817,"VERB"
"ખખડાવું",28817,"VERB"
"પાસેથી_જવું",28936,"VERB"
"પગ_બાંધવા",28996,"VERB"
"રહેવું",29144,"VERB"
"પડવું",29144,"VERB"
"વધારવું",29160,"VERB"
"અમળાવું",29216,"VERB"
"અમલાવું",29217,"VERB"
"નસીકવું",29562,"VERB"
"છીંકવું",29562,"VERB"
"માંજવું",29565,"VERB"
"ઊટકવું",29565,"VERB"
"ઘસવું",29565,"VERB"
"હગવું",29644,"VERB"
"કવરાપુ",29645,"VERB"
"રોશન_કરવું",29684,"VERB"
"ચમકાવું",29684,"VERB"
"ઉજાગર_કરવું",29684,"VERB"
"ડસાવવું",29745,"VERB"
"કરડાવવું",29745,"VERB"
"તણાવવું",29824,"VERB"
"ધકેલાવવું",29946,"VERB"
"ઠેલાવવું",29946,"VERB"
"ખાલી_કરવું",29990,"VERB"
"ખાલ_ઉતારવી",29991,"VERB"
"પૂજાવવું",30001,"VERB"
"ઘુસાડવું",30053,"VERB"
"પેસાડવું",30053,"VERB"
"વેચાવવું",30076,"VERB"
"ઠંડો_થવો",30102,"VERB"
"જવું",30138,"VERB"
"પડાવી_લેવું",30146,"VERB"
"અકડવું",30199,"VERB"
"છોડવું",30234,"VERB"
"યાદ_હોવું",30243,"VERB"
"સ્મરણ_હોવું",30243,"VERB"
"જીભ_પર_હોવું",30243,"VERB"
"વસેલું",30464,"VERB"
"વસેલું_હોવું",30464,"VERB"
"બનાવવું",30466,"VERB"
"છોડવું",30468,"VERB"
"પીગળાવું",30536,"VERB"
"ઓગાળવું",30536,"VERB"
"મૌન_થવું",30631,"VERB"
"ચુપ_હોવું",30631,"VERB"
"અમળાવું",30721,"VERB"
"અમળાવું",30722,"VERB"
"ધોવાવું",30723,"VERB"
"મંદ_થવું",30732,"VERB"
"શિથિલ_થવું",30732,"VERB"
"શિથિલ_પડવું",30732,"VERB"
"તરવાવું",30738,"VERB"
"ઓય_કહેવું",30761,"VERB"
"લાલ_થવું",30824,"VERB"
"રાતું_થવું",30824,"VERB"
"લાલ_કરવું",30825,"VERB"
"રાતું_કરવું",30825,"VERB"
"લટકી_રહેવું",30842,"VERB"
"તપ્યા_કરવું",30842,"VERB"
"ટાંપવું",30843,"VERB"
"મૈથુન_કરવું",30845,"VERB"
"પગ_પછાડવા",30847,"VERB"
"તપવું",30848,"VERB"
"ટાંપાવું",30849,"VERB"
"આવવું",30934,"VERB"
"થુથકારવું",30939,"VERB"
"થૂ-થૂ_કરવું",30939,"VERB"
"થૂંકવું",30939,"VERB"
"થુથકારવું",30940,"VERB"
"થૂ-થૂ_કરવું",30940,"VERB"
"થૂંકવું",30941,"VERB"
"નિચોવાવું",31137,"VERB"
"નિમજ્જન_કરવું",31382,"VERB"
"અવગાહવું",31382,"VERB"
"ઝંઝટમાં_નાખવું",31480,"VERB"
"ચિહ્ન_લગાવવું",31666,"VERB"
"નિશાન_બનાવવું",31666,"VERB"
"અંકિત_કરવું",31666,"VERB"
"છૂંદવું",31748,"VERB"
"રટાવવું",31904,"VERB"
"ગોખાવવું",31904,"VERB"
"પીછો_છોડાવવો",32249,"VERB"
"છુટકારો_મેળવવો",32249,"VERB"
"પીછો_છોડવો",32250,"VERB"
"આળસી_જવું",32266,"VERB"
"ઉદાસવું",32292,"VERB"
"ઉદાસ_થવું",32292,"VERB"
"મ્લાન_થવું",32292,"VERB"
"ઉજાડવું",32293,"VERB"
"વેરાન_કરવું",32293,"VERB"
"ઉજ્જડ_કરવું",32293,"VERB"
"વાળવું",32294,"VERB"
"સમેટવું",32294,"VERB"
"તોડવું",32327,"VERB"
"તોલવું",32340,"VERB"
"રંધો_મારવો",32483,"VERB"
"સુઘડતા",32484,"VERB"
"સુઘડપણું",32484,"VERB"
"સુડોલ_બનાવું",32484,"VERB"
"ખરીદાવું",32559,"VERB"
"રેણ_થવું",32564,"VERB"
"અનુવાદ_કરવો",32624,"VERB"
"ભાષાંતર_કરવું",32624,"VERB"
"રૂપાંતર_કરવું",32624,"VERB"
"આજ્ઞાપાલન_કરવું",32625,"VERB"
"કહેલું_માનવું",32625,"VERB"
"આજ્ઞા_માનવી",32625,"VERB"
"ઉધાર_લેવું",32626,"VERB"
"ઋણ_લેવું",32626,"VERB"
"કરજ_લેવું",32626,"VERB"
"કર્જ_લેવું",32626,"VERB"
"ઉધાર_લેવું",32627,"VERB"
"ઉછીનું_લેવું",32627,"VERB"
"ગુણવું",32628,"VERB"
"ગુણાકાર_કરવો",32628,"VERB"
"પ્રસન્ન_હોવું",32629,"VERB"
"ખુશ_હોવું",32629,"VERB"
"આનંદિત_હોવું",32629,"VERB"
"હરખાવું",32629,"VERB"
"હર્ષિત_હોવું",32629,"VERB"
"સજા_કરવી",32630,"VERB"
"સજા_આપવી",32630,"VERB"
"દંડ_કરવો",32630,"VERB"
"દંડ_આપવો",32630,"VERB"
"દંડિત_કરવું",32630,"VERB"
"ઘૃણા_કરવી",32631,"VERB"
"નફરત_કરવી",32631,"VERB"
"ધિક્કારવું",32631,"VERB"
"દ્વેષ_કરવો",32631,"VERB"
"અણગમો_કરવો",32631,"VERB"
"પરીક્ષા_લેવી",32632,"VERB"
"પરીક્ષણ_કરવું",32632,"VERB"
"તપાસવું",32632,"VERB"
"ચકાસવું",32632,"VERB"
"પ્રયત્ન_કરવો",32633,"VERB"
"પ્રયાસ_કરવો",32633,"VERB"
"કોશિશ_કરવી",32633,"VERB"
"સખત_પ્રયત્ન_કરવો",32633,"VERB"
"મથવું",32633,"VERB"
"બંધ_કરવું",32634,"VERB"
"બ્લૉક_કરવું",32634,"VERB"
"બ્લૉક_કરી_દેવું",32634,"VERB"
"યાદ_કરવું",32635,"VERB"
"સ્મરણ_કરવું",32635,"VERB"
"શ્વાસ_લેવો",32636,"VERB"
"શ્વસન_ક્રિયા",32636,"VERB"
"શ્વાસોચ્છવાસની_ક્રિયા",32636,"VERB"
"ઢમઢમાવું",32782,"VERB"
"ડમડમાવું",32784,"VERB"
"બાંધવું",32829,"VERB"
"રોકવું",32829,"VERB"
"બાંધવું",32830,"VERB"
"ગીરવે_મૂકવું",32831,"VERB"
"ગીરવી_રાખવી",32832,"VERB"
"ખસી_કરવું",32891,"VERB"
"ખસી_કરવી",32891,"VERB"
"ગરબડ_કરવી",33186,"VERB"
"ઘાલમેલ_કરવી",33186,"VERB"
"પૂરું_કરવું",33256,"VERB"
"અવરોધક",33280,"VERB"
"ખટાવું",33312,"VERB"
"ખાટું_થવું",33312,"VERB"
"ખાટું_કરવું",33313,"VERB"
"ખટાવું",33313,"VERB"
"બદલવું",33544,"VERB"
"સ્થાનાંતરિત_કરવું",33544,"VERB"
"ધનેડાં",33549,"VERB"
"ઉખડવું",33613,"VERB"
"ઉઝરડવું",33613,"VERB"
"નખરાળું",33829,"VERB"
"નખરાં_કરવાં",33829,"VERB"
"ડંફાશ_મારવી",33830,"VERB"
"ઘમંડ_કરવો",33840,"VERB"
"ઠમકો_કરવો",33840,"VERB"
"રોફ_કરવો",33840,"VERB"
"ઉખાડાવવું",33949,"VERB"
"ઉખાડાવું",33949,"VERB"
"ઉખેડાવું_ઉખેડાવવું",33949,"VERB"
"ઉકેલવું",33952,"VERB"
"ઉકેલાવું",33952,"VERB"
"ઉખેળવું",33952,"VERB"
"ઉપસવું",33956,"VERB"
"ફૂલવું",33956,"VERB"
"ઉખડવું",33959,"VERB"
"ઉન્મૂલિત_થવું",33959,"VERB"
"ઉપડવું",33960,"VERB"
"ઉખડવું",33960,"VERB"
"ઉઠી_જવું",33961,"VERB"
"ઉખડી_જવું",33961,"VERB"
"ઊખડવું",33962,"VERB"
"ઉખાડવું",33967,"VERB"
"ઉખાડી_ફેંકવું",33967,"VERB"
"ઉખાડી_નાખવું",33967,"VERB"
"ઓકાવવું",33971,"VERB"
"ઓકાવું",33971,"VERB"
"ઓકાવું",33972,"VERB"
"ઓકાવવું",33972,"VERB"
"થૂંકાવું",33972,"VERB"
"થૂંકાવવું",33972,"VERB"
"ઓકવું",33974,"VERB"
"કબૂલવું",33974,"VERB"
"ઉગાડવું",33975,"VERB"
"ઉપજાવવું",33975,"VERB"
"ગાળવું",33979,"VERB"
"ગઈગુજરી_યાદ_કરવી",33988,"VERB"
"ઠગવું",33997,"VERB"
"ઊંચકવું",33999,"VERB"
"ઊંચકાવવું",34000,"VERB"
"ઉચ્ચારાવવું",34004,"VERB"
"ઉચ્ચારાવું",34004,"VERB"
"ઉડાડી_દેવું",34005,"VERB"
"ઊછળવું",34032,"VERB"
"કૂદવું",34032,"VERB"
"છલકાવું",34034,"VERB"
"ઊછળવું",34034,"VERB"
"ઊછળવું",34037,"VERB"
"સાફ_થવું",34049,"VERB"
"સ્વચ્છ_થવું",34049,"VERB"
"ઉજળું_થવું",34049,"VERB"
"ચોખ્ખું_થવું",34049,"VERB"
"અનિમિષ",34057,"VERB"
"અનિમેષ",34057,"VERB"
"અડકાવવું",34064,"VERB"
"બંધ_કરવું",34064,"VERB"
"વાસવું",34064,"VERB"
"ઉલઝાવવું",34089,"VERB"
"વાળવું",34090,"VERB"
"લપેટવું",34090,"VERB"
"અકળાવવું",34091,"VERB"
"ઠોકર_વાગવી",34101,"VERB"
"ઠોકર_ખાવી",34101,"VERB"
"ઉતારાવવું",34105,"VERB"
"ઊકળવું",34106,"VERB"
"ઊભરાવું",34106,"VERB"
